Start (s),End (s),Scientific name,Common name,Confidence,File
249.0,252.0,Branta canadensis,Canada Goose,0.1101,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
250.5,253.5,Meleagris gallopavo,Wild Turkey,0.1701,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
259.5,262.5,Spinus tristis,American Goldfinch,0.1023,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
261.0,264.0,Turdus migratorius,American Robin,0.2220,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
262.5,265.5,Turdus migratorius,American Robin,0.1628,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
267.0,270.0,Melospiza melodia,Song Sparrow,0.1328,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
267.0,270.0,Corvus brachyrhynchos,American Crow,0.1032,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
268.5,271.5,Corvus brachyrhynchos,American Crow,0.1497,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
271.5,274.5,Melospiza melodia,Song Sparrow,0.1016,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
274.5,277.5,Melospiza melodia,Song Sparrow,0.5610,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
276.0,279.0,Melospiza melodia,Song Sparrow,0.1617,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
279.0,282.0,Meleagris gallopavo,Wild Turkey,0.2123,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
289.5,292.5,Meleagris gallopavo,Wild Turkey,0.1677,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
292.5,295.5,Corvus brachyrhynchos,American Crow,0.2173,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
294.0,297.0,Corvus brachyrhynchos,American Crow,0.2787,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
300.0,303.0,Meleagris gallopavo,Wild Turkey,0.6499,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
306.0,309.0,Spinus tristis,American Goldfinch,0.1972,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
307.5,310.5,Spinus tristis,American Goldfinch,0.1437,/Users/lillianwang/Downloads/research/chris 25-6-2/20250602_100600_SSW01.WAV
