Start (s),End (s),Scientific name,Common name,Confidence,File
36.0,39.0,Agelaius phoeniceus,Red-winged Blackbird,0.5034,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
37.5,40.5,Agelaius phoeniceus,Red-winged Blackbird,0.4623,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
40.5,43.5,Geothlypis trichas,Common Yellowthroat,0.7412,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
40.5,43.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1991,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
42.0,45.0,Geothlypis trichas,Common Yellowthroat,0.7320,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
42.0,45.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1281,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
43.5,46.5,Geothlypis trichas,Common Yellowthroat,0.2158,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
43.5,46.5,Seiurus aurocapilla,Ovenbird,0.1171,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
45.0,48.0,Agelaius phoeniceus,Red-winged Blackbird,0.3721,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
48.0,51.0,Geothlypis trichas,Common Yellowthroat,0.1068,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
49.5,52.5,Agelaius phoeniceus,Red-winged Blackbird,0.1093,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
49.5,52.5,Dumetella carolinensis,Gray Catbird,0.1002,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
52.5,55.5,Geothlypis trichas,Common Yellowthroat,0.3942,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
52.5,55.5,Empidonax alnorum,Alder Flycatcher,0.1530,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
52.5,55.5,Dumetella carolinensis,Gray Catbird,0.1431,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
54.0,57.0,Geothlypis trichas,Common Yellowthroat,0.6780,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
54.0,57.0,Dumetella carolinensis,Gray Catbird,0.1851,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
54.0,57.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1135,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
55.5,58.5,Geothlypis trichas,Common Yellowthroat,0.8172,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
55.5,58.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1293,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
57.0,60.0,Geothlypis trichas,Common Yellowthroat,0.2958,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
58.5,61.5,Geothlypis trichas,Common Yellowthroat,0.1696,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
58.5,61.5,Cardinalis cardinalis,Northern Cardinal,0.1030,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
60.0,63.0,Geothlypis trichas,Common Yellowthroat,0.1678,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
60.0,63.0,Agelaius phoeniceus,Red-winged Blackbird,0.1082,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
63.0,66.0,Cardinalis cardinalis,Northern Cardinal,0.2758,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
63.0,66.0,Haemorhous purpureus,Purple Finch,0.2010,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
63.0,66.0,Empidonax alnorum,Alder Flycatcher,0.1652,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
63.0,66.0,Geothlypis trichas,Common Yellowthroat,0.1574,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
63.0,66.0,Dumetella carolinensis,Gray Catbird,0.1466,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
64.5,67.5,Geothlypis trichas,Common Yellowthroat,0.1519,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
66.0,69.0,Melospiza melodia,Song Sparrow,0.2476,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
67.5,70.5,Geothlypis trichas,Common Yellowthroat,0.8783,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
67.5,70.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1994,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
67.5,70.5,Melospiza melodia,Song Sparrow,0.1499,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
69.0,72.0,Geothlypis trichas,Common Yellowthroat,0.7994,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
69.0,72.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1190,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
70.5,73.5,Geothlypis trichas,Common Yellowthroat,0.5784,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
72.0,75.0,Agelaius phoeniceus,Red-winged Blackbird,0.1326,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
73.5,76.5,Geothlypis trichas,Common Yellowthroat,0.1125,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
75.0,78.0,Geothlypis trichas,Common Yellowthroat,0.1746,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
76.5,79.5,Agelaius phoeniceus,Red-winged Blackbird,0.1423,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
78.0,81.0,Melospiza melodia,Song Sparrow,0.1546,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
79.5,82.5,Geothlypis trichas,Common Yellowthroat,0.4321,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
79.5,82.5,Melospiza melodia,Song Sparrow,0.1149,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
79.5,82.5,Melospiza georgiana,Swamp Sparrow,0.1102,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
81.0,84.0,Geothlypis trichas,Common Yellowthroat,0.8814,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
81.0,84.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.2100,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
82.5,85.5,Geothlypis trichas,Common Yellowthroat,0.9077,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
82.5,85.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.2451,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
84.0,87.0,Geothlypis trichas,Common Yellowthroat,0.1665,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
85.5,88.5,Geothlypis trichas,Common Yellowthroat,0.1588,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
85.5,88.5,Dumetella carolinensis,Gray Catbird,0.1406,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
85.5,88.5,Empidonax alnorum,Alder Flycatcher,0.1113,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
85.5,88.5,Setophaga petechia,Yellow Warbler,0.1090,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
87.0,90.0,Melospiza georgiana,Swamp Sparrow,0.1299,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
87.0,90.0,Geothlypis trichas,Common Yellowthroat,0.1155,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
88.5,91.5,Empidonax alnorum,Alder Flycatcher,0.7589,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
90.0,93.0,Empidonax alnorum,Alder Flycatcher,0.2156,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
90.0,93.0,Geothlypis trichas,Common Yellowthroat,0.1359,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
91.5,94.5,Dryobates villosus,Hairy Woodpecker,0.1307,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
94.5,97.5,Geothlypis trichas,Common Yellowthroat,0.6441,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
94.5,97.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1134,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
96.0,99.0,Geothlypis trichas,Common Yellowthroat,0.5122,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
96.0,99.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1896,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
97.5,100.5,Setophaga petechia,Yellow Warbler,0.1248,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
97.5,100.5,Melospiza melodia,Song Sparrow,0.1143,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
99.0,102.0,Setophaga petechia,Yellow Warbler,0.1704,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
99.0,102.0,Agelaius phoeniceus,Red-winged Blackbird,0.1192,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
99.0,102.0,Geothlypis trichas,Common Yellowthroat,0.1184,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
100.5,103.5,Agelaius phoeniceus,Red-winged Blackbird,0.2804,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
102.0,105.0,Cardinalis cardinalis,Northern Cardinal,0.2148,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
103.5,106.5,Cardinalis cardinalis,Northern Cardinal,0.1405,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
106.5,109.5,Geothlypis trichas,Common Yellowthroat,0.1501,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
108.0,111.0,Geothlypis trichas,Common Yellowthroat,0.6528,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
109.5,112.5,Geothlypis trichas,Common Yellowthroat,0.5245,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
111.0,114.0,Dryobates villosus,Hairy Woodpecker,0.1233,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
117.0,120.0,Geothlypis trichas,Common Yellowthroat,0.1271,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
117.0,120.0,Dumetella carolinensis,Gray Catbird,0.1050,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
118.5,121.5,Geothlypis trichas,Common Yellowthroat,0.1910,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
118.5,121.5,Melospiza georgiana,Swamp Sparrow,0.1014,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
120.0,123.0,Cardinalis cardinalis,Northern Cardinal,0.3386,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
120.0,123.0,Geothlypis trichas,Common Yellowthroat,0.1365,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
121.5,124.5,Geothlypis trichas,Common Yellowthroat,0.5133,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
123.0,126.0,Geothlypis trichas,Common Yellowthroat,0.8028,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
123.0,126.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1297,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
123.0,126.0,Agelaius phoeniceus,Red-winged Blackbird,0.1202,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
124.5,127.5,Geothlypis trichas,Common Yellowthroat,0.8204,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
124.5,127.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.2242,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
126.0,129.0,Cardinalis cardinalis,Northern Cardinal,0.2227,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
126.0,129.0,Baeolophus bicolor,Tufted Titmouse,0.1229,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
126.0,129.0,Dryobates villosus,Hairy Woodpecker,0.1045,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
127.5,130.5,Dryobates villosus,Hairy Woodpecker,0.2818,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
127.5,130.5,Cardinalis cardinalis,Northern Cardinal,0.1844,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
129.0,132.0,Geothlypis trichas,Common Yellowthroat,0.1292,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
130.5,133.5,Geothlypis trichas,Common Yellowthroat,0.2087,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
132.0,135.0,Geothlypis trichas,Common Yellowthroat,0.2224,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
132.0,135.0,Haemorhous purpureus,Purple Finch,0.2200,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
132.0,135.0,Cardinalis cardinalis,Northern Cardinal,0.2042,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
133.5,136.5,Geothlypis trichas,Common Yellowthroat,0.1695,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
133.5,136.5,Cardinalis cardinalis,Northern Cardinal,0.1429,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
138.0,141.0,Geothlypis trichas,Common Yellowthroat,0.5653,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
139.5,142.5,Geothlypis trichas,Common Yellowthroat,0.9277,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
141.0,144.0,Geothlypis trichas,Common Yellowthroat,0.7651,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
141.0,144.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1475,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
145.5,148.5,Melospiza georgiana,Swamp Sparrow,0.1433,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
145.5,148.5,Cardinalis cardinalis,Northern Cardinal,0.1322,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
145.5,148.5,Dumetella carolinensis,Gray Catbird,0.1026,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
147.0,150.0,Cardinalis cardinalis,Northern Cardinal,0.2181,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
147.0,150.0,Melospiza georgiana,Swamp Sparrow,0.1683,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
148.5,151.5,Empidonax minimus,Least Flycatcher,0.1213,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
148.5,151.5,Geothlypis trichas,Common Yellowthroat,0.1164,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
150.0,153.0,Dumetella carolinensis,Gray Catbird,0.1777,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
150.0,153.0,Spinus tristis,American Goldfinch,0.1702,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
150.0,153.0,Geothlypis trichas,Common Yellowthroat,0.1614,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
151.5,154.5,Geothlypis trichas,Common Yellowthroat,0.8245,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
151.5,154.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.4203,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
153.0,156.0,Geothlypis trichas,Common Yellowthroat,0.9046,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
154.5,157.5,Geothlypis trichas,Common Yellowthroat,0.8656,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
154.5,157.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1192,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
156.0,159.0,Geothlypis trichas,Common Yellowthroat,0.1068,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
156.0,159.0,Cardinalis cardinalis,Northern Cardinal,0.1036,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
157.5,160.5,Cardinalis cardinalis,Northern Cardinal,0.2229,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
157.5,160.5,Geothlypis trichas,Common Yellowthroat,0.1373,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
159.0,162.0,Geothlypis trichas,Common Yellowthroat,0.1303,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
159.0,162.0,Agelaius phoeniceus,Red-winged Blackbird,0.1210,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
160.5,163.5,Agelaius phoeniceus,Red-winged Blackbird,0.1180,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
162.0,165.0,Geothlypis trichas,Common Yellowthroat,0.1842,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
163.5,166.5,Geothlypis trichas,Common Yellowthroat,0.1511,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
163.5,166.5,Cardinalis cardinalis,Northern Cardinal,0.1195,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
165.0,168.0,Cardinalis cardinalis,Northern Cardinal,0.3527,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
166.5,169.5,Geothlypis trichas,Common Yellowthroat,0.2125,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
168.0,171.0,Geothlypis trichas,Common Yellowthroat,0.8460,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
169.5,172.5,Geothlypis trichas,Common Yellowthroat,0.1731,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
171.0,174.0,Setophaga petechia,Yellow Warbler,0.2160,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
172.5,175.5,Geothlypis trichas,Common Yellowthroat,0.1495,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
172.5,175.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.1184,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
172.5,175.5,Setophaga petechia,Yellow Warbler,0.1006,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
174.0,177.0,Dryobates villosus,Hairy Woodpecker,0.1015,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
175.5,178.5,Dryobates villosus,Hairy Woodpecker,0.2179,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
177.0,180.0,Geothlypis trichas,Common Yellowthroat,0.1291,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
178.5,181.5,Setophaga petechia,Yellow Warbler,0.4160,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
178.5,181.5,Setophaga pensylvanica,Chestnut-sided Warbler,0.3403,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
180.0,183.0,Geothlypis trichas,Common Yellowthroat,0.3200,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
180.0,183.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.1981,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
180.0,183.0,Agelaius phoeniceus,Red-winged Blackbird,0.1599,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
181.5,184.5,Geothlypis trichas,Common Yellowthroat,0.1735,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
183.0,186.0,Setophaga pensylvanica,Chestnut-sided Warbler,0.2600,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
183.0,186.0,Geothlypis trichas,Common Yellowthroat,0.2444,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
184.5,187.5,Melospiza melodia,Song Sparrow,0.1339,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
186.0,189.0,Setophaga petechia,Yellow Warbler,0.2542,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
187.5,190.5,Setophaga petechia,Yellow Warbler,0.1273,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
189.0,192.0,Setophaga petechia,Yellow Warbler,0.4410,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
190.5,193.5,Cardinalis cardinalis,Northern Cardinal,0.1318,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
193.5,196.5,Geothlypis trichas,Common Yellowthroat,0.6269,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
195.0,198.0,Geothlypis trichas,Common Yellowthroat,0.6331,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
196.5,199.5,Geothlypis trichas,Common Yellowthroat,0.2838,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
198.0,201.0,Cardinalis cardinalis,Northern Cardinal,0.3465,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
198.0,201.0,Setophaga petechia,Yellow Warbler,0.1162,/Users/lillianwang/Downloads/Original Wave Files/20250611-083207_SSW04.WAV
